Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
17257, 38, 14, 7.579, 3.965, 4.342, 300.128, 0.744, 52.428, 5.184, 0.982, 4.000, 0.190, 3.000, -1, 0.001, 0, 0, False, 5972.0, 5999.0, 5999.0, 0.119, 100.000, 1.0, -1, True, 6043.0, 0.192, 100.000, 5.0, -1, True, 5999.0, 0.108, 100.000, 0.0, -1, False, 6209.0, 0.123, 100.000, 3.0, -1, True, 6157.0, 0.113, 100.000, 1.0, -1, True, 5999.0, 0.130, 100.000, 1.0, -1, True, 5999.0
17258, 40, 17, 7.275, 4.529, 0.775, 289.900, 0.563, 85.470, 5.875, 1.223, 4.000, 0.208, 4.000, -1, 0.000, 0, 0, False, 1751.0, 1818.0, 2209.0, 0.121, 100.000, 3.0, -1, True, 2142.0, 0.879, 100.000, 7.0, -1, True, 1818.0, 0.149, 100.000, 7.0, -1, True, 2378.0, 0.142, 100.000, 5.0, -1, True, 1897.0, 0.142, 100.000, 12.0, -1, True, 2174.0, 0.142, 100.000, 9.0, -1, True, 1818.0
17259, 39, 18, 7.359, 5.188, 0.821, 301.132, 0.796, 38.555, 6.641, 1.328, 5.000, 0.200, 5.000, -1, 0.000, 0, 0, False, 1932.0, 1932.0, 2046.0, 0.171, 100.000, 34.0, -1, True, 2250.0, 0.720, 100.000, 26.0, -1, True, 1932.0, 0.185, 100.000, 30.0, -1, True, 2023.0, 0.189, 100.000, 36.0, -1, True, 1932.0, 0.177, 100.000, 44.0, -1, True, 1948.0, 0.169, 100.000, 37.0, -1, True, 1932.0
17260, 10, 16, 7.900, 11.899, 2.100, 312.506, 0.869, 38.114, 6.500, 1.958, 12.000, 0.301, 6.000, -1, 0.000, 0, 0, False, 1470.0, 1536.0, 1585.0, 0.031, 100.000, 5.0, -1, True, 1594.0, 0.050, 100.000, 7.0, -1, True, 1538.0, 0.032, 100.000, 5.0, -1, True, 1643.0, 0.033, 100.000, 6.0, -1, True, 1536.0, 0.030, 100.000, 5.0, -1, True, 1570.0, 0.032, 100.000, 5.0, -1, True, 1536.0
17261, 48, 12, 7.271, 8.903, 4.354, 305.828, 0.942, 19.416, 5.042, 1.148, 9.000, 0.228, 4.000, -1, 0.000, 0, 0, False, 8006.0, 8081.0, 8104.0, 0.385, 100.000, 35.0, -1, True, 8265.0, 0.589, 100.000, 29.0, -1, True, 8081.0, 0.506, 100.000, 32.0, -1, True, 8119.0, 0.466, 100.000, 31.0, -1, True, 8092.0, 0.477, 100.000, 26.0, -1, True, 8081.0, 0.375, 100.000, 32.0, -1, True, 8081.0
17262, 33, 17, 8.152, 13.097, 0.879, 302.647, 0.876, 34.017, 7.212, 0.960, 13.000, 0.133, 4.000, -1, 0.000, 0, 0, False, 1133.0, 2597.0, 2673.0, 0.369, 100.000, 43.0, -1, True, 2597.0, 2.152, 100.000, 44.0, -1, True, 2924.0, 0.430, 100.000, 39.0, -1, True, 3111.0, 0.413, 100.000, 40.0, -1, True, 2668.0, 0.414, 100.000, 39.0, -1, True, 2707.0, 0.397, 100.000, 37.0, -1, True, 2597.0
17263, 29, 15, 7.448, 11.741, 0.690, 298.630, 0.956, 13.620, 5.724, 1.486, 12.000, 0.260, 5.000, -1, 0.000, 0, 0, False, 1330.0, 1355.0, 1569.0, 0.224, 100.000, 74.0, -1, True, 1591.0, 1.086, 100.000, 76.0, -1, True, 1355.0, 0.208, 100.000, 80.0, -1, True, 1652.0, 0.242, 100.000, 77.0, -1, True, 1379.0, 0.218, 100.000, 82.0, -1, True, 1575.0, 0.266, 100.000, 76.0, -1, True, 1355.0
17264, 61, 12, 2.590, 3.335, 4.262, 295.342, 0.458, 112.520, 2.279, 1.916, 3.000, 0.841, 5.000, -1, 0.000, 0, 0, False, 9106.0, 9677.0, 9875.0, 0.072, 100.000, 2.0, -1, True, 9909.0, 0.130, 100.000, 1.0, -1, True, 9677.0, 0.090, 100.000, 3.0, -1, True, 10247.0, 0.088, 100.000, 2.0, -1, True, 10146.0, 0.075, 100.000, 6.0, -1, True, 9719.0, 0.071, 100.000, 4.0, -1, True, 9677.0
17265, 96, 16, 2.490, 4.611, 5.188, 294.439, 0.766, 43.498, 3.073, 2.368, 5.000, 0.770, 7.000, -1, 0.000, 0, 0, False, 17237.0, 17534.0, 17576.0, 0.256, 100.000, 14.0, -1, True, 17599.0, 0.314, 100.000, 6.0, -1, True, 17563.0, 0.256, 100.000, 15.0, -1, True, 17954.0, 0.255, 100.000, 16.0, -1, True, 17999.0, 0.268, 100.000, 11.0, -1, True, 17534.0, 0.255, 100.000, 15.0, -1, True, 17534.0
17266, 79, 11, 2.747, 3.406, 0.848, 298.631, 0.461, 112.520, 2.430, 1.788, 3.000, 0.736, 5.000, -1, 0.001, 0, 0, False, 1946.0, 4194.0, 5260.0, 0.122, 100.000, 4.0, -1, True, 4880.0, 1.150, 100.000, 6.0, -1, True, 4194.0, 0.155, 100.000, 7.0, -1, True, 4880.0, 0.144, 100.000, 7.0, -1, True, 4396.0, 0.150, 100.000, 9.0, -1, True, 4763.0, 0.182, 100.000, 17.0, -1, True, 4194.0
17267, 78, 18, 2.487, 4.613, 0.910, 306.742, 0.757, 45.593, 2.962, 2.520, 4.000, 0.851, 8.000, -1, 0.000, 0, 0, False, 2377.0, 2467.0, 3266.0, 0.190, 100.000, 57.0, -1, True, 3139.0, 1.850, 100.000, 55.0, -1, True, 2639.0, 0.220, 100.000, 75.0, -1, True, 3572.0, 0.210, 100.000, 59.0, -1, True, 2467.0, 0.212, 100.000, 76.0, -1, True, 2870.0, 0.180, 100.000, 68.0, -1, True, 2467.0
17268, 74, 13, 2.716, 9.980, 4.838, 302.886, 0.839, 44.220, 3.041, 2.050, 10.000, 0.674, 6.000, -1, 0.000, 0, 0, False, 12402.0, 13087.0, 13840.0, 0.347, 100.000, 25.0, -1, True, 13838.0, 0.479, 100.000, 22.0, -1, True, 13087.0, 0.367, 100.000, 22.0, -1, True, 13539.0, 0.336, 100.000, 26.0, -1, True, 13561.0, 0.357, 100.000, 27.0, -1, True, 13642.0, 0.338, 100.000, 24.0, -1, True, 13087.0
17269, 95, 17, 2.568, 13.184, 4.937, 301.316, 0.960, 12.354, 3.021, 2.458, 13.000, 0.814, 8.000, -1, 0.000, 0, 0, False, 15869.0, 16121.0, 16404.0, 0.614, 100.000, 48.0, -1, True, 16433.0, 0.919, 100.000, 49.0, -1, True, 16121.0, 0.621, 100.000, 51.0, -1, True, 16146.0, 0.631, 100.000, 50.0, -1, True, 16232.0, 0.645, 100.000, 55.0, -1, True, 16372.0, 0.644, 100.000, 49.0, -1, True, 16121.0
17270, 67, 12, 2.537, 9.006, 0.836, 294.824, 0.826, 47.019, 2.463, 1.941, 9.000, 0.788, 6.000, -1, 0.000, 0, 0, False, 1570.0, 5935.0, 6999.0, 0.256, 100.000, 53.0, -1, True, 5935.0, 2.368, 100.000, 70.0, -1, True, 6650.0, 0.300, 100.000, 57.0, -1, True, 6865.0, 0.329, 100.000, 59.0, -1, True, 6438.0, 0.306, 100.000, 57.0, -1, True, 6311.0, 0.305, 100.000, 53.0, -1, True, 5935.0
17271, 71, 19, 2.352, 14.275, 0.873, 298.036, 0.964, 11.249, 3.268, 3.042, 14.000, 0.931, 9.000, -1, 0.000, 0, 0, False, 2447.0, 2806.0, 3537.0, 0.423, 100.000, 241.0, -1, True, 4027.0, 2.284, 100.000, 237.0, -1, True, 2806.0, 0.471, 100.000, 301.0, -1, True, 3577.0, 0.512, 100.000, 238.0, -1, True, 2910.0, 0.489, 100.000, 269.0, -1, True, 3061.0, 0.450, 100.000, 249.0, -1, True, 2806.0
17272, 65, 10, 7.400, 2.967, 4.585, 303.029, 0.409, 130.282, 3.615, 0.700, 3.000, 0.194, 3.000, -1, 0.000, 0, 0, False, 9070.0, 9279.0, 9448.0, 0.220, 100.000, 2.0, -1, True, 9645.0, 0.365, 100.000, 2.0, -1, True, 9279.0, 0.230, 100.000, 2.0, -1, True, 9591.0, 0.221, 100.000, 2.0, -1, True, 9582.0, 0.235, 100.000, 1.0, -1, True, 9431.0, 0.225, 100.000, 2.0, -1, True, 9279.0
17273, 82, 18, 7.171, 4.995, 5.037, 293.571, 0.786, 39.171, 6.634, 1.262, 5.000, 0.190, 4.000, -1, 0.000, 0, 0, False, 11823.0, 11859.0, 11976.0, 0.560, 100.000, 11.0, -1, True, 12142.0, 0.849, 100.000, 7.0, -1, True, 11859.0, 0.516, 100.000, 7.0, -1, True, 12022.0, 0.540, 100.000, 15.0, -1, True, 12090.0, 0.649, 100.000, 14.0, -1, True, 11966.0, 0.580, 100.000, 11.0, -1, True, 11859.0
17274, 90, 18, 7.411, 5.010, 1.167, 297.889, 0.582, 80.249, 6.589, 1.323, 5.000, 0.201, 6.000, -1, 0.001, 0, 0, False, 3718.0, 3718.0, 5164.0, 0.522, 100.000, 13.0, -1, True, 4680.0, 3.847, 100.000, 14.0, -1, True, 3718.0, 0.765, 100.000, 27.0, -1, True, 4794.0, 0.750, 100.000, 23.0, -1, True, 3957.0, 0.716, 100.000, 26.0, -1, True, 4159.0, 0.641, 100.000, 23.0, -1, True, 3718.0
17275, 56, 19, 7.321, 5.461, 0.875, 301.646, 0.778, 36.837, 7.482, 1.525, 5.000, 0.204, 6.000, -1, 0.000, 0, 0, False, 2643.0, 2687.0, 2912.0, 0.244, 100.000, 30.0, -1, True, 2875.0, 1.453, 100.000, 32.0, -1, True, 2687.0, 0.309, 100.000, 66.0, -1, True, 3050.0, 0.315, 100.000, 42.0, -1, True, 2750.0, 0.276, 100.000, 45.0, -1, True, 2836.0, 0.320, 100.000, 76.0, -1, True, 2687.0
17276, 82, 12, 7.293, 9.062, 5.061, 297.962, 0.826, 47.356, 5.098, 1.014, 9.000, 0.199, 5.000, -1, 0.000, 0, 0, False, 13006.0, 13551.0, 13991.0, 0.986, 100.000, 29.0, -1, True, 14415.0, 1.394, 100.000, 20.0, -1, True, 13551.0, 1.012, 100.000, 28.0, -1, True, 13986.0, 0.924, 100.000, 23.0, -1, True, 14077.0, 0.918, 100.000, 23.0, -1, True, 13990.0, 0.915, 100.000, 25.0, -1, True, 13551.0
17277, 59, 19, 7.593, 14.489, 4.576, 300.118, 0.962, 11.194, 7.593, 1.366, 14.000, 0.180, 5.000, -1, 0.000, 0, 0, False, 6911.0, 6974.0, 7261.0, 0.902, 100.000, 49.0, -1, True, 7263.0, 1.551, 100.000, 50.0, -1, True, 6974.0, 0.837, 100.000, 60.0, -1, True, 7150.0, 0.930, 100.000, 53.0, -1, True, 7092.0, 0.897, 100.000, 52.0, -1, True, 7120.0, 0.972, 100.000, 54.0, -1, True, 6974.0
17278, 68, 18, 7.353, 13.534, 0.794, 299.368, 0.883, 32.551, 7.500, 1.344, 13.000, 0.179, 5.000, -1, 0.000, 0, 0, False, 2813.0, 4965.0, 5638.0, 1.240, 100.000, 100.0, -1, True, 5593.0, 9.280, 100.000, 103.0, -1, True, 4965.0, 1.600, 100.000, 100.0, -1, True, 5465.0, 1.480, 100.000, 92.0, -1, True, 5086.0, 1.570, 100.000, 101.0, -1, True, 5508.0, 1.304, 100.000, 90.0, -1, True, 4965.0
17279, 78, 12, 7.462, 8.964, 0.936, 298.263, 0.941, 18.878, 5.103, 1.027, 9.000, 0.201, 3.000, -1, 0.001, 0, 0, False, 2399.0, 2780.0, 3740.0, 1.333, 100.000, 216.0, -1, True, 3443.0, 7.899, 100.000, 238.0, -1, True, 2780.0, 1.000, 100.000, 252.0, -1, True, 3684.0, 1.055, 100.000, 207.0, -1, True, 3402.0, 0.975, 100.000, 222.0, -1, True, 3671.0, 0.994, 100.000, 218.0, -1, True, 2780.0
17280, 28, 5, 2.286, 1.484, 2.679, 303.938, 0.119, 229.189, 0.393, 0.497, 1.000, 1.266, 1.000, -1, 0.000, 0, 0, False, 3192.0, 4176.0, 4748.0, 0.006, 100.000, 0.0, -1, False, 4497.0, 0.026, 100.000, 0.0, -1, False, 4176.0, 0.008, 100.000, 0.0, -1, False, 4265.0, 0.008, 100.000, 0.0, -1, False, 4365.0, 0.009, 100.000, 0.0, -1, False, 4383.0, 0.009, 100.000, 0.0, -1, False, 4176.0
17281, 44, 7, 2.500, 2.555, 3.795, 299.827, 0.605, 87.210, 1.591, 1.187, 3.000, 0.746, 3.000, -1, 0.000, 0, 0, False, 7086.0, 7126.0, 7492.0, 0.028, 100.000, 1.0, -1, True, 7528.0, 0.042, 100.000, 3.0, -1, True, 7126.0, 0.030, 100.000, 2.0, -1, True, 7544.0, 0.030, 100.000, 2.0, -1, True, 7391.0, 0.035, 100.000, 4.0, -1, True, 7492.0, 0.030, 100.000, 1.0, -1, True, 7126.0
17282, 42, 8, 2.500, 2.476, 0.619, 302.486, 0.332, 152.731, 1.333, 1.141, 2.000, 0.855, 3.000, -1, 0.000, 0, 0, False, 1679.0, 3016.0, 4004.0, 0.027, 100.000, 3.0, -1, True, 3209.0, 0.145, 100.000, 2.0, -1, True, 3312.0, 0.029, 100.000, 0.0, -1, False, 3700.0, 0.030, 100.000, 1.0, -1, True, 3016.0, 0.035, 100.000, 0.0, -1, False, 3679.0, 0.032, 100.000, 1.0, -1, True, 3016.0
17283, 20, 9, 2.950, 2.627, 0.850, 291.407, 0.623, 83.213, 1.900, 1.210, 3.000, 0.637, 3.000, -1, 0.000, 0, 0, False, 1103.0, 1280.0, 1312.0, 0.011, 100.000, 5.0, -1, True, 1503.0, 0.040, 100.000, 4.0, -1, True, 1303.0, 0.012, 100.000, 1.0, -1, True, 1280.0, 0.012, 100.000, 6.0, -1, True, 1471.0, 0.010, 100.000, 3.0, -1, True, 1620.0, 0.012, 100.000, 5.0, -1, True, 1280.0
17284, 32, 7, 2.375, 5.461, 3.438, 298.513, 0.717, 77.877, 1.156, 1.110, 5.000, 0.960, 3.000, -1, 0.001, 0, 0, False, 5290.0, 5913.0, 6291.0, 0.029, 100.000, 6.0, -1, True, 6689.0, 0.056, 100.000, 3.0, -1, True, 5913.0, 0.032, 100.000, 8.0, -1, True, 6375.0, 0.032, 100.000, 7.0, -1, True, 6079.0, 0.025, 100.000, 7.0, -1, True, 6545.0, 0.046, 100.000, 6.0, -1, True, 5913.0
17285, 13, 4, 2.462, 3.031, 2.385, 291.625, 0.839, 61.206, 1.077, 1.038, 3.000, 0.964, 2.000, -1, 0.000, 0, 0, False, 2627.0, 2627.0, 2907.0, 0.005, 100.000, 2.0, -1, True, 3060.0, 0.005, 100.000, 1.0, -1, True, 2627.0, 0.005, 100.000, 2.0, -1, True, 2657.0, 0.005, 100.000, 4.0, -1, True, 2834.0, 0.000, 100.000, 1.0, -1, True, 2907.0, 0.010, 100.000, 2.0, -1, True, 2627.0
17286, 17, 5, 2.765, 4.149, 0.647, 305.043, 0.636, 100.538, 0.941, 0.827, 4.000, 0.879, 2.000, -1, 0.000, 0, 0, False, 1191.0, 2707.0, 2921.0, 0.015, 100.000, 4.0, -1, True, 2967.0, 0.025, 100.000, 1.0, -1, True, 2707.0, 0.010, 100.000, 3.0, -1, True, 2994.0, 0.020, 100.000, 6.0, -1, True, 2755.0, 0.010, 100.000, 5.0, -1, True, 2960.0, 0.010, 100.000, 5.0, -1, True, 2707.0
17287, 50, 3, 2.740, 2.591, 0.980, 297.562, 0.822, 78.310, 0.620, 0.490, 3.000, 0.791, 1.000, -1, 0.000, 0, 0, False, 3050.0, 4546.0, 5761.0, 0.045, 100.000, 34.0, -1, True, 5301.0, 0.200, 100.000, 30.0, -1, True, 4880.0, 0.060, 100.000, 38.0, -1, True, 5190.0, 0.050, 100.000, 33.0, -1, True, 4546.0, 0.053, 100.000, 37.0, -1, True, 5181.0, 0.037, 100.000, 28.0, -1, True, 4546.0
17288, 24, 9, 7.667, 2.587, 3.375, 304.832, 0.368, 149.952, 2.750, 0.532, 3.000, 0.193, 2.000, -1, 0.000, 0, 0, False, 4091.0, 4186.0, 4186.0, 0.036, 100.000, 0.0, -1, False, 4253.0, 0.060, 100.000, 0.0, -1, False, 4186.0, 0.035, 100.000, 0.0, -1, False, 4186.0, 0.037, 100.000, 0.0, -1, False, 4250.0, 0.031, 100.000, 0.0, -1, False, 4186.0, 0.036, 100.000, 0.0, -1, False, 4186.0
17289, 40, 6, 7.775, 1.932, 4.100, 299.820, 0.500, 127.331, 1.875, 0.335, 2.000, 0.179, 1.000, -1, 0.000, 0, 0, False, 5832.0, 5870.0, 5930.0, 0.059, 100.000, 1.0, -1, True, 5989.0, 0.095, 100.000, 2.0, -1, True, 5870.0, 0.071, 100.000, 1.0, -1, True, 6126.0, 0.069, 100.000, 6.0, -1, True, 6156.0, 0.075, 100.000, 2.0, -1, True, 5923.0, 0.055, 100.000, 1.0, -1, True, 5870.0
17290, 44, 4, 7.614, 1.516, 0.977, 302.427, 0.117, 227.295, 0.955, 0.211, 2.000, 0.221, 1.000, -1, 0.000, 0, 0, False, 1625.0, 3419.0, 3465.0, 0.053, 100.000, 0.0, -1, False, 3588.0, 0.300, 100.000, 0.0, -1, False, 3419.0, 0.066, 100.000, 0.0, -1, False, 3938.0, 0.054, 100.000, 0.0, -1, False, 3656.0, 0.075, 100.000, 0.0, -1, False, 3768.0, 0.069, 100.000, 0.0, -1, False, 3419.0
17291, 17, 6, 7.941, 1.956, 1.118, 298.674, 0.491, 125.273, 1.941, 0.243, 2.000, 0.125, 1.000, -1, 0.000, 0, 0, False, 2207.0, 2207.0, 2207.0, 0.020, 100.000, 1.0, -1, True, 2294.0, 0.030, 100.000, 1.0, -1, True, 2207.0, 0.025, 100.000, 1.0, -1, True, 2274.0, 0.015, 100.000, 0.0, -1, False, 2207.0, 0.025, 100.000, 1.0, -1, True, 2207.0, 0.023, 100.000, 2.0, -1, True, 2207.0
17292, 14, 7, 7.786, 5.477, 2.143, 301.367, 0.710, 77.910, 2.500, 0.760, 5.000, 0.304, 2.000, -1, 0.000, 0, 0, False, 1788.0, 2004.0, 2174.0, 0.020, 100.000, 3.0, -1, True, 2112.0, 0.040, 100.000, 6.0, -1, True, 2004.0, 0.020, 100.000, 5.0, -1, True, 2350.0, 0.031, 100.000, 2.0, -1, True, 2035.0, 0.019, 100.000, 6.0, -1, True, 2174.0, 0.020, 100.000, 4.0, -1, True, 2004.0
17293, 42, 5, 7.405, 3.984, 3.381, 300.778, 0.861, 48.334, 1.833, 0.377, 4.000, 0.206, 1.000, -1, 0.000, 0, 0, False, 4885.0, 4985.0, 5515.0, 0.130, 100.000, 20.0, -1, True, 5614.0, 0.235, 100.000, 15.0, -1, True, 4985.0, 0.160, 100.000, 28.0, -1, True, 5674.0, 0.129, 100.000, 19.0, -1, True, 5535.0, 0.136, 100.000, 21.0, -1, True, 5308.0, 0.135, 100.000, 22.0, -1, True, 4985.0
17294, 31, 7, 7.258, 5.489, 0.774, 301.480, 0.710, 77.926, 2.903, 0.301, 5.000, 0.104, 1.000, -1, 0.000, 0, 0, False, 1140.0, 2844.0, 3087.0, 0.125, 100.000, 21.0, -1, True, 2844.0, 0.500, 100.000, 16.0, -1, True, 3085.0, 0.121, 100.000, 13.0, -1, True, 3582.0, 0.129, 100.000, 12.0, -1, True, 3100.0, 0.140, 100.000, 13.0, -1, True, 3113.0, 0.140, 100.000, 16.0, -1, True, 2844.0
17295, 35, 5, 7.657, 3.989, 1.029, 295.037, 0.870, 46.929, 2.000, 0.000, 4.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 2254.0, 2298.0, 2702.0, 0.120, 100.000, 30.0, -1, True, 2629.0, 0.380, 100.000, 32.0, -1, True, 2298.0, 0.120, 100.000, 32.0, -1, True, 2790.0, 0.130, 100.000, 29.0, -1, True, 2298.0, 0.120, 100.000, 44.0, -1, True, 2507.0, 0.113, 100.000, 35.0, -1, True, 2298.0
17296, 85, 9, 2.235, 2.553, 4.553, 295.884, 0.351, 145.940, 1.141, 1.156, 3.000, 1.013, 3.000, -1, 0.000, 0, 0, False, 13005.0, 14298.0, 14449.0, 0.140, 100.000, 1.0, -1, True, 14540.0, 0.209, 100.000, 1.0, -1, True, 14298.0, 0.140, 100.000, 1.0, -1, True, 14306.0, 0.140, 100.000, 3.0, -1, True, 15482.0, 0.150, 100.000, 1.0, -1, True, 14483.0, 0.150, 100.000, 4.0, -1, True, 14298.0
17297, 69, 6, 2.290, 2.108, 4.594, 304.165, 0.553, 115.928, 0.841, 0.834, 2.000, 0.992, 2.000, -1, 0.000, 0, 0, False, 12033.0, 12034.0, 12756.0, 0.078, 100.000, 2.0, -1, True, 12615.0, 0.086, 100.000, 3.0, -1, True, 12034.0, 0.063, 100.000, 4.0, -1, True, 12717.0, 0.060, 100.000, 3.0, -1, True, 13275.0, 0.060, 100.000, 3.0, -1, True, 12428.0, 0.060, 100.000, 3.0, -1, True, 12034.0
17298, 63, 6, 2.476, 1.962, 0.825, 299.814, 0.222, 182.131, 0.984, 0.793, 2.000, 0.806, 2.000, -1, 0.000, 0, 0, False, 2991.0, 4721.0, 5937.0, 0.060, 100.000, 0.0, -1, False, 5221.0, 0.382, 100.000, 1.0, -1, True, 4721.0, 0.048, 100.000, 0.0, -1, False, 5591.0, 0.057, 100.000, 2.0, -1, True, 4767.0, 0.043, 100.000, 1.0, -1, True, 5751.0, 0.050, 100.000, 1.0, -1, True, 4721.0
17299, 65, 9, 2.631, 2.573, 1.031, 300.667, 0.633, 88.723, 1.369, 1.140, 3.000, 0.832, 3.000, -1, 0.000, 0, 0, False, 3239.0, 3448.0, 4184.0, 0.070, 100.000, 11.0, -1, True, 4107.0, 0.360, 100.000, 15.0, -1, True, 3589.0, 0.086, 100.000, 16.0, -1, True, 4153.0, 0.064, 100.000, 14.0, -1, True, 3718.0, 0.076, 100.000, 11.0, -1, True, 3448.0, 0.073, 100.000, 17.0, -1, True, 3448.0
17300, 64, 7, 2.672, 5.643, 4.375, 291.135, 0.724, 72.904, 1.344, 1.185, 6.000, 0.882, 3.000, -1, 0.000, 0, 0, False, 11183.0, 11451.0, 12636.0, 0.125, 100.000, 11.0, -1, True, 12766.0, 0.189, 100.000, 9.0, -1, True, 11451.0, 0.134, 100.000, 17.0, -1, True, 12260.0, 0.130, 100.000, 13.0, -1, True, 12264.0, 0.131, 100.000, 10.0, -1, True, 11901.0, 0.163, 100.000, 13.0, -1, True, 11451.0
17301, 75, 5, 2.440, 3.923, 4.547, 294.148, 0.860, 47.994, 0.880, 0.821, 4.000, 0.933, 2.000, -1, 0.000, 0, 0, False, 12176.0, 12544.0, 12769.0, 0.119, 100.000, 26.0, -1, True, 13273.0, 0.185, 100.000, 25.0, -1, True, 12544.0, 0.117, 100.000, 28.0, -1, True, 13001.0, 0.112, 100.000, 24.0, -1, True, 13530.0, 0.180, 100.000, 20.0, -1, True, 12651.0, 0.135, 100.000, 29.0, -1, True, 12544.0
17302, 79, 9, 2.392, 7.042, 0.937, 300.471, 0.775, 61.216, 1.658, 1.386, 7.000, 0.836, 4.000, -1, 0.000, 0, 0, False, 2626.0, 8368.0, 8975.0, 0.275, 100.000, 49.0, -1, True, 8368.0, 1.890, 100.000, 58.0, -1, True, 8719.0, 0.310, 100.000, 54.0, -1, True, 9764.0, 0.310, 100.000, 37.0, -1, True, 8766.0, 0.320, 100.000, 54.0, -1, True, 8823.0, 0.310, 100.000, 49.0, -1, True, 8368.0
17303, 85, 3, 2.482, 2.460, 1.118, 300.815, 0.803, 84.657, 0.529, 0.502, 2.000, 0.948, 1.000, -1, 0.000, 0, 0, False, 3205.0, 7915.0, 8705.0, 0.110, 100.000, 50.0, -1, True, 8143.0, 0.861, 100.000, 50.0, -1, True, 7915.0, 0.101, 100.000, 56.0, -1, True, 8666.0, 0.100, 100.000, 47.0, -1, True, 8485.0, 0.104, 100.000, 50.0, -1, True, 8974.0, 0.095, 100.000, 45.0, -1, True, 7915.0
17304, 69, 3, 7.420, 1.506, 4.536, 304.168, 0.121, 229.332, 0.957, 0.205, 2.000, 0.215, 1.000, -1, 0.000, 0, 0, False, 8830.0, 9759.0, 10592.0, 0.112, 100.000, 0.0, -1, False, 10149.0, 0.213, 100.000, 0.0, -1, False, 9759.0, 0.110, 100.000, 0.0, -1, False, 10509.0, 0.116, 100.000, 0.0, -1, False, 11057.0, 0.107, 100.000, 0.0, -1, False, 10571.0, 0.120, 100.000, 0.0, -1, False, 9759.0
17305, 68, 3, 7.588, 1.492, 4.985, 299.734, 0.370, 176.717, 1.000, 0.000, 1.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 10652.0, 10997.0, 11315.0, 0.128, 100.000, 2.0, -1, True, 11242.0, 0.156, 100.000, 3.0, -1, True, 10997.0, 0.116, 100.000, 3.0, -1, True, 11102.0, 0.112, 100.000, 3.0, -1, True, 11063.0, 0.119, 100.000, 2.0, -1, True, 11256.0, 0.124, 100.000, 3.0, -1, True, 10997.0
17306, 63, 9, 7.587, 2.492, 0.905, 304.490, 0.345, 151.241, 2.841, 0.368, 2.000, 0.130, 1.000, -1, 0.000, 0, 0, False, 1745.0, 2719.0, 3356.0, 0.175, 100.000, 6.0, -1, True, 2719.0, 1.477, 100.000, 2.0, -1, True, 2933.0, 0.162, 100.000, 2.0, -1, True, 3633.0, 0.177, 100.000, 2.0, -1, True, 3008.0, 0.162, 100.000, 2.0, -1, True, 3490.0, 0.168, 100.000, 1.0, -1, True, 2719.0
17307, 90, 3, 7.489, 1.531, 0.922, 298.745, 0.400, 169.805, 0.989, 0.105, 2.000, 0.107, 1.000, -1, 0.000, 0, 0, False, 1776.0, 7070.0, 7336.0, 0.276, 100.000, 5.0, -1, True, 7070.0, 2.583, 100.000, 8.0, -1, True, 7295.0, 0.216, 100.000, 7.0, -1, True, 7855.0, 0.240, 100.000, 6.0, -1, True, 7408.0, 0.206, 100.000, 7.0, -1, True, 7777.0, 0.263, 100.000, 5.0, -1, True, 7070.0
17308, 53, 3, 7.396, 2.505, 5.000, 298.079, 0.372, 154.527, 0.981, 0.137, 3.000, 0.140, 1.000, -1, 0.000, 0, 0, False, 8406.0, 9771.0, 10113.0, 0.170, 100.000, 0.0, -1, False, 10594.0, 0.165, 100.000, 0.0, -1, False, 9771.0, 0.112, 100.000, 0.0, -1, False, 10147.0, 0.116, 100.000, 0.0, -1, False, 10567.0, 0.127, 100.000, 1.0, -1, True, 10052.0, 0.112, 100.000, 0.0, -1, False, 9771.0
17309, 58, 5, 7.603, 4.014, 4.086, 303.546, 0.863, 48.224, 1.879, 0.329, 4.000, 0.175, 1.000, -1, 0.000, 0, 0, False, 7019.0, 7104.0, 7411.0, 0.221, 100.000, 34.0, -1, True, 7587.0, 0.459, 100.000, 31.0, -1, True, 7104.0, 0.227, 100.000, 41.0, -1, True, 7661.0, 0.220, 100.000, 36.0, -1, True, 7331.0, 0.228, 100.000, 36.0, -1, True, 7312.0, 0.225, 100.000, 38.0, -1, True, 7104.0
